Time,X,Y,Angle
0.0,0.0,-0.0,-6.123233995736766e-17
0.01,0.0034302406337685457,4.692838060470677e-07,0.00027456460703620904
0.02,0.006850494685058856,1.8825221735009629e-06,0.0005534126432765886
0.03,0.010260791400135964,4.247770942542644e-06,0.0008365700875887502
0.04,0.013661159951121625,7.573053217124491e-06,0.001124063037405001
0.05,0.0170516294360928,1.1866359417663642e-05,0.0014159177089182672
0.06,0.020432228879180194,1.7135647333735346e-05,0.0017121604372715203
0.07,0.023802987230666733,2.3388842176766344e-05,0.0020128176767404793
0.08,0.027163933367086026,3.063383663272813e-05,0.0023179160009094073
0.09,0.030515096091320994,3.8878490914830437e-05,0.0026274821028398425
0.1,0.03385650413270223,4.81306328162145e-05,0.002941542795232079
0.11,0.03718818614710657,5.839805776264635e-05,0.0032601250105792085
0.12,0.04051017071705558,6.968852886521028e-05,0.0035832558013135485
0.13,0.0438224863518141,8.200977697300223e-05,0.003910962339945275
0.14,0.047125161487488694,9.536950072582285e-05,0.004243271919193046
0.15,0.05041822448712607,0.00010977536660687116,0.0045802119521064395
0.16,0.05370170364081188,0.00012523500899543798,0.004921809972180019
0.17,0.056975627165768844,0.0001417560302195987,0.005268093633458778
0.18,0.060240023206455516,0.0001593460006089074,0.005619090710634834
0.19,0.06349491983466465,0.0001780124585470895,0.005974829099135073
0.2,0.06674034504962183,0.00019776291052473589,0.006335336815199616
0.21,0.06997632677808381,0.00021860483119199504,0.006700641995950827
0.22,0.07320289287443711,0.00024054566341126797,0.0070707728994527045
0.23,0.08051352997514744,0.0002946342376453964,0.007931563619603397
0.24,0.08864932122765448,0.0003621739848022561,0.008926587680352462
0.25,0.09672486521365042,0.0004371456858614211,0.009954114693454922
0.26,0.10474061549678787,0.0005196689780619635,0.011014629301222737
0.27,0.11269702261294112,0.0006098621724754895,0.012108621272678454
0.28,0.12059453408085673,0.0007078422597036579,0.013236585496563685
0.29,0.12843359441280414,0.0008137249155757009,0.014399021970800069
0.3,0.13621464512522655,0.0009276245068459483,0.015596435788205085
0.31,0.14430947691781082,0.0010557519061599936,0.01688975415791945
0.32,0.15478578704372864,0.001236732211019991,0.018638345036108745
0.33,0.16515617946669067,0.00143344897763518,0.02045578530725783
0.34,0.17542175172474206,0.001646180309034909,0.02234342995106844
0.35000000000000003,0.1855835910528283,0.001875199827344039,0.024302651247551807
0.36,0.19564277443398947,0.002120776701169245,0.02633483855281942
0.37,0.20560036865055517,0.0023831756729853176,0.028441398037448152
0.38,0.21733585117779955,0.0027182128274254066,0.031050936905866928
0.39,0.22944950115208682,0.0030947411100410668,0.03389574070915932
0.4,0.24141114534156735,0.0034987211453611834,0.03686359127269381
0.41000000000000003,0.2532227559105953,0.003930626036356323,0.03995734432971485
0.42,0.264886281182078,0.004390918611811146,0.04317989045111322
0.43,0.27789773218614516,0.0049461118795474076,0.04698228239057401
0.44,0.29140853398386196,0.005571703094677557,0.051175690905325706
0.45,0.3047181010975277,0.0062396639032228024,0.05556584804728814
0.46,0.3178295529732502,0.006950701823744815,0.060157860108973844
0.47000000000000003,0.33157530347478176,0.007755881621675186,0.06527473994338966
0.48,0.34630984494762457,0.008690933962346836,0.07112647501980361
0.49,0.36079070322954443,0.009686891781306902,0.07727258453453717
0.5,0.37502244601069756,0.010744729905158127,0.08372124974458728
0.51,0.3903998305101187,0.011981350534900731,0.09117643327904928
0.52,0.4060283144601226,0.013344322934043728,0.09931035926250831
0.53,0.4213514398200983,0.014791549672388432,0.10787196012151543
0.54,0.4371347838001088,0.016404847688357847,0.11734474561159462
0.55,0.4533950501880779,0.018206044162042894,0.12785235135501066
0.56,0.469305381419,0.020114839049539243,0.1389277935510017
0.5700000000000001,0.48524784934966236,0.022183069683264684,0.1508763598880868
0.58,0.5011301420212733,0.024409404138027745,0.16369379268395878
0.59,0.516657096831112,0.02675743148736737,0.17717545873821083
0.6,0.5318833907796418,0.029236328682229085,0.19137924881780943
0.61,0.546783383048295,0.031842969032846405,0.20629128575246697
0.62,0.5613497421484478,0.034576140798121525,0.22190733628217194
0.63,0.5755772928285311,0.03743425924694667,0.2382192974537286
0.64,0.5894867017064437,0.04042070242170644,0.2552452644902693
0.65,0.6030694136076588,0.043532625734051845,0.27296538499157535
0.66,0.6162725637497268,0.046755023539548954,0.2912880442619352
0.67,0.629183632851949,0.050106558915176035,0.3103101759425691
0.68,0.6417439493621232,0.053569376968329536,0.32991808714022663
0.6900000000000001,0.6539140591858278,0.05712695167597584,0.3500033272986855
0.7000000000000001,0.6658191430893101,0.060811708803560724,0.3707304166553952
0.71,0.677350926114223,0.06458571899104004,0.39186439154118946
0.72,0.6885243393719337,0.0684462789296054,0.41336699009622646
0.73,0.6994591308059025,0.07243018607015685,0.4354155512172784
0.74,0.710054297690092,0.07649594809069493,0.4577502095054646
0.75,0.720353844154949,0.0806534879904901,0.48039456188866353
0.76,0.73043673096605,0.08493079965716563,0.5034650873872144
0.77,0.7402506677699421,0.08930212087338643,0.5267842789001815
0.78,0.749826410661612,0.093776404980612,0.5503607076145727
0.79,0.7592018132420545,0.0983683702795594,0.5742286240011307
0.8,0.7683740168632465,0.10307443655775182,0.598323226505538
0.81,0.7773500713734164,0.10789583420684026,0.622603504035348
0.8200000000000001,0.7861374120770163,0.11283434351010385,0.6470298059361068
0.8300000000000001,0.7947656982461634,0.11790550967044572,0.6716274360439767
0.84,0.8032249042624741,0.12310282101973397,0.6963116617873293
0.85,0.8115038464506927,0.12841768395118042,0.7209910973518594
0.86,0.8196833467567661,0.13390298713892634,0.745854263921181
