1.527858000000009	,0.7478963554486973	,0.7665289256198347	,0.5940918299150626	,0.34865702479338845	,-0.6999296831963645	,0.8387519405915012	,1.0605294665425036	,0.4751287016923949	,0.3325794864972728	,-0.6998910199125886
1.5480930000000086	,0.7596338623035379	,0.7820247933884298	,0.5800970546167686	,0.9943181818181818	,-0.6999285002827974	,0.848108670292611	,1.066116801915658	,0.4611375733881883	,0.2926699481176001	,-0.6998825345710605
1.5685689999999965	,0.7710868395753304	,0.800103305785124	,0.5661081386047556	,0.8006198347107438	,-0.699923425660602	,0.8527123030972241	,1.066116801915658	,0.45409555785526956	,0.2793667686577092	,-0.6998779603734555
1.588462000000007	,0.7822591992218176	,0.8073347107438017	,0.5521205675298265	,0.24535123966942152	,-0.6999179387888624	,0.86597416072273	,1.0755620593321804	,0.4331699146849656	,0.1862445124384728	,-0.6998710741186452
1.6082990000000024	,0.7931835873473447	,0.8096590909090909	,0.5380919788602323	,0.09039256198347106	,-0.6999166139749091	,0.874520428707179	,1.0819475854729281	,0.41913172131199017	,0.3857922043368365	,-0.6998604238336631
1.6289540000000073	,0.8037707605061035	,0.8152117768595041	,0.5241382787885828	,0.4003099173553719	,-0.6999105266646879	,0.8827772109363582	,1.0891313023812692	,0.4051072755321743	,0.34588266595716377	,-0.699848652453574
1.6491380000000078	,0.8141416809382167	,0.8294163223140496	,0.5100996438799972	,0.8393595041322315	,-0.6999038756917044	,0.8907306485653392	,1.0955168285220167	,0.3911228605036113	,0.3192763070373819	,-0.6998356250109211
1.6698769999999996	,0.824170403848537	,0.8456869834710744	,0.4961465858111399	,0.7489669421487604	,-0.6999024251682167	,0.8983833944291635	,1.100971132100572	,0.37717800545521346	,0.26606358919781825	,-0.6998323410239772
1.689346999999998	,0.8339521492882603	,0.853176652892562	,0.4821483080924767	,0.2582644628099174	,-0.6998949980154382	,0.9058211866896609	,1.1057602767061327	,0.36311201940238347	,0.23945723027803645	,-0.6998170435217483
1.7092770000000002	,0.8434884177750384	,0.8547262396694215	,0.46809851005418573	,0.05165289256198347	,-0.6998868525276803	,0.912945344992906	,1.1101503259278969	,0.349108173794217	,0.1995476918983637	,-0.6997999350143793
