Time,Position,Velocity,Acceleration
0,0,0,0
0.0109233178706,0.000123754970512,0.0131551361362,0.789130628674
0.0199718708186,0.000289663640051,0.0200932026591,0.740109739988
0.0299457157808,0.000538477277549,0.0273791487147,0.720255064562
0.040306151687,0.000870136643454,0.0347927459248,0.710713527148
0.0498851801908,0.00124312754666,0.0415778265734,0.705780024802
0.0598512295665,0.0016988243103,0.0485956958942,0.702492570651
0.070060265148,0.00223711833338,0.0557558014389,0.700151035671
0.079775246655,0.00281650859452,0.0625498343878,0.698465130579
0.0897327085448,0.00347827398582,0.0694980117148,0.697060544065
0.0998659310552,0.00422225655373,0.0765554826476,0.695834435946
0.110129385569,0.00504827860645,0.0836916223882,0.69471755409
0.120038055729,0.00591489344147,0.0905705458672,0.693707943943
0.13008817412,0.00686321050003,0.0975376223695,0.692719405337
0.13985690182,0.00785183081016,0.104300167424,0.691771021996
0.15013336766,0.00896289593363,0.111404184497,0.690769982462
0.16013256363,0.0101138448484,0.118306576209,0.689780695206
0.169899769462,0.011304539409,0.125039162301,0.688791259191
0.180020780114,0.0126084036684,0.132006194289,0.687858010366
0.19008117254,0.0139735681121,0.138921002272,0.686758849606
0.199964782819,0.015382317977,0.145703344162,0.685640579532
0.209991568908,0.0168798105721,0.152572429219,0.684463155902
0.220141252153,0.0184656439496,0.159513444902,0.683223679096
0.230125368076,0.0200941919566,0.166328712228,0.681954595012
0.23996286134,0.0217652354591,0.173031249959,0.680653143101
0.249919943369,0.0235235968781,0.179801963186,0.679281847357
0.259981781418,0.0253688013554,0.186629752547,0.677838541241
0.269903638981,0.0272554726364,0.193348041492,0.676356394306
0.27992276235,0.0292281450348,0.200116963493,0.67479815594
0.290027772018,0.0312862830015,0.206927772696,0.673161706144
0.300000061756,0.03338472767,0.213632588443,0.671480746884
0.310053054864,0.035567694925,0.220374356957,0.669717650293
0.319982321448,0.0377901904443,0.227015408652,0.667906561218
0.329987346682,0.0400962050501,0.233688583975,0.666009403617
0.340059978978,0.0424851062964,0.240387301874,0.66402388987
0.350014570417,0.0449121659772,0.246987488416,0.661984879438
0.360033090995,0.0474210080763,0.253609174991,0.659853348593
0.369940408873,0.0499671014042,0.26013596434,0.657664714685
0.380071892196,0.0526375293326,0.266787578923,0.655340932467
0.389929885093,0.0553004128311,0.27323661824,0.652994200425
0.40000022595,0.0580861488399,0.279800241775,0.650506938596
0.409962637135,0.0609069140087,0.286268415957,0.647954059397
0.419971315066,0.063805510206,0.292740547161,0.645293988318
0.430021429463,0.0667811243003,0.299212191001,0.64252369876
0.439968164487,0.0697900070473,0.305589352239,0.63968089386
0.449954470447,0.072874503188,0.311962922868,0.636722436747
0.459976154366,0.0760337398114,0.318328833879,0.633644989583
0.470029324394,0.0792668201293,0.324683197901,0.630445085595
0.479982573741,0.0825305167885,0.330942145121,0.627162036651
0.489966033207,0.0858665138774,0.337186677616,0.623750323722
0.499976260179,0.0892730578663,0.343412506067,0.620204393563
0.510010037165,0.0927507592793,0.349617364701,0.616523744951
0.519947319071,0.0962561764544,0.355725506623,0.612747836035
0.530021824555,0.0998717487389,0.361879011406,0.608782544739
0.539999121931,0.103513317047,0.367933071846,0.604714683427
0.549993524521,0.107221464702,0.373956102324,0.600494517501
0.560002471431,0.110995106462,0.379944881099,0.596117423563
0.570023548707,0.114833133839,0.385896252883,0.591578625942
0.579951012534,0.118693872689,0.391746393884,0.586922577367
0.589991664251,0.122657451015,0.397615390962,0.582046193065
0.600037917709,0.126681954986,0.403437793317,0.576992875696
0.609990252985,0.130726244488,0.409154828568,0.571808962162
0.620043879037,0.13486918533,0.414876744629,0.566386274464
0.630003601799,0.139029867794,0.420490516914,0.560823441041
0.639965214635,0.143246975356,0.426048965166,0.555062948464
0.650017556153,0.147558313958,0.431598845316,0.549043699187
0.659976260659,0.151884191202,0.437036318134,0.542869037241
0.670010535635,0.156298250249,0.442452784089,0.536433628806
0.680003197004,0.160746822652,0.447780501518,0.529790654987
0.690005381245,0.165252599908,0.453045656516,0.522906165583
0.700014910559,0.169814045811,0.458244535233,0.515772927242
0.710029709203,0.174429598495,0.463373443344,0.50838357205
0.719959904132,0.179056495891,0.468384684886,0.500798914956
0.729980905071,0.183775753607,0.473364067769,0.492875944878
0.740001467972,0.18854428651,0.478262456885,0.484674114368
0.750019872419,0.193360433642,0.4830761998,0.476185671815
0.760034474988,0.198222510336,0.487801647434,0.467402822325
0.769963006021,0.203089066903,0.492398160351,0.458392256363
0.779966704759,0.208038156872,0.496937435662,0.448998485742
0.78996206492,0.213027989645,0.501377459549,0.439286979101
0.800024483154,0.218094620422,0.50574617934,0.429168384069
0.8099978639,0.22316027234,0.509975405546,0.418797160551
0.820033285234,0.228299471625,0.514124764602,0.408004464771
0.829979786972,0.233433675146,0.518128687777,0.396944292521
0.83998364169,0.238637084151,0.522042880941,0.385446009862
0.849969551504,0.243869622629,0.525833431872,0.373584449104
0.860006176039,0.249166262826,0.529521913092,0.361266852021
0.870020758307,0.254487535832,0.53307706144,0.348571889846
0.880012493481,0.259831501823,0.536495358112,0.335494902949
0.88998061697,0.265196208519,0.539773312073,0.32203202878
0.899989675717,0.270616269877,0.542929313531,0.308089538243
0.91003013922,0.276083245344,0.545951145456,0.293666605608
0.919983598338,0.281532065418,0.548801696157,0.278933744986
0.929988223699,0.287036733507,0.551516936689,0.263685101082
0.939972894326,0.292556730309,0.554072460487,0.248024861087
0.950002610595,0.298126515326,0.55647986953,0.231849033957
0.960008585944,0.303706351173,0.558717704259,0.215268849207
0.969990080678,0.309294003993,0.560782592805,0.198292817097
0.980009336735,0.314921449179,0.562680694075,0.180816972141
0.990000880051,0.320552590372,0.564399092003,0.162972995958
1.00002521775,0.326218556614,0.565941908715,0.144662020226
1.01001900172,0.33188172024,0.567295343707,0.126017198368
1.01998186169,0.337539885008,0.568457282948,0.107064763174
1.02997180117,0.343224093172,0.569431073448,0.0877216234987
1.03998594423,0.348930853663,0.570211713028,0.0680236023258
1.05002156313,0.354656691007,0.570794742799,0.0480134171389
1.06001099325,0.360362325841,0.571176853516,0.0278722864649
1.07002338487,0.366082551571,0.571354746412,0.00751722733267
1.08000658882,0.371786851886,0.571328619487,-0.0128840286853
1.09001817765,0.377506077822,0.571097636688,-0.0333774006737
1.09999855131,0.383204143032,0.570663316099,-0.053759442672
1.11000380849,0.388911038104,0.570024336764,-0.0740522393943
1.11997626987,0.394591852995,0.569186522128,-0.0940353101124
1.13002514803,0.400305290483,0.568139843346,-0.113810673179
1.13998480979,0.405958085962,0.566911227198,-0.132919045287
1.15001690516,0.4116386626,0.565484315323,-0.151530106189
1.16001294029,0.417283659272,0.563880633324,-0.169281020708
1.17002505085,0.422920783862,0.562101161411,-0.186093476156
1.1800009988,0.428519003702,0.56016624323,-0.201695592117
1.1899955761,0.434109109116,0.558080796278,-0.215977814553
1.20001887767,0.439692101459,0.555851054708,-0.228719623051
1.21001310553,0.445236033944,0.5535093972,-0.692924053759
1.21999213914,0.450711946615,0.544006754942,-0.941853947972
1.23002189159,0.456121198742,0.534692969955,-0.914954150774
1.23999788291,0.461410158957,0.52570504675,-0.886532764028
1.25002562255,0.466637652671,0.516964442054,-0.856323123995
1.26000055567,0.471752191763,0.508578364337,-0.824679416731
1.26997559113,0.476783043541,0.50051258967,-0.791476848052
1.28000358103,0.481762910188,0.492748360226,-0.756604875013
1.28997981544,0.486641577958,0.485378421689,-0.720468792536
1.30000956378,0.491474143996,0.478339339896,-0.682747186151
1.30998800988,0.496213833111,0.471718322645,-0.64389825811
1.32002035223,0.500914499561,0.465458668729,-0.603581167459
1.33000165621,0.505530960459,0.459638180458,-0.562289847508
1.33998451583,0.510092109892,0.454234550277,-0.519891754646
1.35002151616,0.514625770494,0.449233514277,-0.476234615438
1.36000754973,0.519088789453,0.444697480191,-0.43185806839
1.36999511745,0.52350941708,0.440608308076,-0.386621289698
1.37998414088,0.527892111763,0.436974322718,-0.340612066054
1.38998953222,0.532249732065,0.433799649451,-0.293858787457
1.40001867502,0.536586360633,0.431088704694,-0.246397744979
1.40999252183,0.540874485242,0.428867285165,-0.198708075165
1.42002358873,0.545167275603,0.42711493164,-0.150347040871
