Time,Position,Velocity,Acceleration
0,0,0,0
0.0109353437469,0.000124087232843,0.0132103294654,0.791563316244
0.0199936302961,0.000290869745837,0.0201772497589,0.742384510593
0.0299778447677,0.000540980836018,0.0274931498992,0.722459066097
0.0403485259108,0.000874345302859,0.0349367312489,0.712875548133
0.0499364332227,0.00124922054139,0.0417487017789,0.707912736201
0.0599109959434,0.00170717167466,0.0487937137897,0.704597895587
0.0701278618598,0.00224806094923,0.0559806911514,0.702228698816
0.0798493400191,0.00283016259614,0.0627993434666,0.700515501306
0.0898123753061,0.00349492082543,0.0697717008844,0.699081225835
0.0999500179699,0.00424213553271,0.0768525821082,0.697822668447
0.110216533009,0.00507158173437,0.0840110915309,0.69667031162
0.120126682084,0.00594160295376,0.0909102218665,0.695623753973
0.130176695929,0.00689342915221,0.0978962885201,0.694594872857
0.139943656007,0.0078854646384,0.104675732978,0.693604384297
0.149847770441,0.00895881689758,0.11154046843,0.692593750855
0.159863234651,0.0101131621082,0.118472112812,0.691553560324
0.16996957936,0.011348151872,0.125455955508,0.690476172178
0.180150384255,0.0126634132891,0.132480064335,0.68935531785
0.190098720458,0.0140175498746,0.139332561268,0.688219938717
0.200126226435,0.0154512863854,0.146227938099,0.687030740067
0.20995355721,0.0169233372145,0.152973862122,0.685817861459
0.220115206207,0.018515029224,0.159936479128,0.684510893862
0.230078885049,0.020144263394,0.166750279617,0.683174189348
0.240100988875,0.0218513979689,0.173590311306,0.6817717062
0.249948357599,0.0235954024951,0.180297106181,0.680334544783
0.260070981219,0.0254568560742,0.187176302536,0.678793615986
0.270020848992,0.0273542688578,0.193922571389,0.677213763301
0.280015059416,0.0293275770271,0.200682747281,0.675559421966
0.290047171898,0.0313761804715,0.207451582972,0.673828473584
0.299924786049,0.03345944735,0.214098859742,0.672053034038
0.310022467912,0.0356568606578,0.220875731981,0.670162671509
0.319967708683,0.0378878526568,0.22753125703,0.66822396741
0.32994219522,0.040191750981,0.234186597199,0.666200478725
0.339913329628,0.0425623489005,0.240820237097,0.664146764733
0.350092408856,0.0450493648085,0.247569532596,0.661908168413
0.3599701319,0.0475282831081,0.254096800504,0.659649478216
0.369920510492,0.0500904723545,0.260649085846,0.657285396414
0.379935639586,0.0527350142587,0.267219796038,0.654813073896
0.390008298149,0.0554609601811,0.273802792868,0.652229549264
0.399970779643,0.0582221514485,0.280287696755,0.649575489026
0.409986681922,0.0610631091907,0.2867802137,0.646804923999
