Time,X,Y,Angle
0.0,0.0,-0.0,-0.0031780189224678455
0.01,0.0036493675642732715,-1.081238627244442e-05,-0.002748034729120469
0.02,0.007293277767391659,-2.0051024633832007e-05,-0.0023222671424231052
0.03,0.010931733170440057,-2.7737510577509934e-05,-0.0019007298425621419
0.04,0.014564736350675362,-3.389338355227455e-05,-0.0014834365529036494
0.05,0.01819228990149809,-3.854012701488297e-05,-0.0010704010403293227
0.06,0.02181439643242396,-4.169916848256486e-05,-0.000661637115572673
0.07,0.025431058569055535,-4.339187958553402e-05,-0.0002571586335554316
0.08,0.0290422789530538,-4.363957611950024e-05,0.00014302050627585766
0.09,0.03264806024210985,-4.2463518098180877e-05,0.0005388863596131142
0.1,0.036248405109916386,-3.9884909805812664e-05,0.0009304249369498862
0.11,0.03984331624613942,-3.592489984966326e-05,0.0013176222032444378
0.12,0.04343279635638984,-3.0604581212542985e-05,0.0017004640775828206
0.13,0.047016848162195014,-2.3944991305316676e-05,0.0020789364328419467
0.14,0.05059547440097043,-1.596711201941514e-05,0.0024530250953527085
0.15,0.054168677825991364,-6.691869779347169e-06,0.0028227158445631754
0.16,0.05773646120636434,3.8598644047891155e-06,0.0031879944127019607
0.17,0.061298827326998845,1.5667274884794358e-05,0.003548846484441695
0.18,0.06485577898857897,2.870960132185635e-05,0.0039052576965627776
0.19,0.06840731900753487,4.2966138634038136e-05,0.0042572136376173445
0.2,0.07195345021601461,5.841623694376667e-05,0.00460469984759354
0.21,0.07549417546185555,7.503930152532071e-05,0.004947701817580159
0.22,0.07902949760855607,9.281479275231957e-05,0.00528620498943165
0.23,0.08255941953524719,0.00011172222604521113,0.00562019475543359
0.24,0.08653656686621074,0.00013439381072782896,0.005991673654217703
0.25,0.09529074206910695,0.00018930065494800067,0.006791096381321608
0.26,0.10401149413556449,0.00025064833475677283,0.007562091719257497
0.27,0.11269886909148645,0.00031812564473187037,0.008304428897123226
0.28,0.12135291355574852,0.00039142348229077097,0.009017875132103788
0.29,0.12997367473747612,0.00047023484265494656,0.009702195598065174
0.3,0.13856120043332246,0.0005542548138141078,0.010357153394397375
0.31,0.14711553902474575,0.0006431805714904433,0.01098250951514165
0.32,0.15563673947528697,0.000736711374102863,0.011578022818438631
0.33,0.1641248513278473,0.000834548557731241,0.012143449996335553
0.34,0.17397795248481807,0.0009536408602778114,0.012764277044966094
0.35000000000000003,0.1852578709031169,0.0010967835445354636,0.013427002123435738
0.36,0.19647859941428697,0.001245817298269543,0.014034050213903549
0.37,0.20764026396324312,0.0014000450265843753,0.01458480908246208
0.38,0.21874299231745067,0.0015587762599070568,0.015078658948109343
0.39,0.22978691405511548,0.001721327132142321,0.015514972368059788
0.4,0.2407721605533747,0.0018870203588273824,0.01589311412737123
0.41000000000000003,0.25248825071258185,0.0020674471746299377,0.016233274465799565
0.42,0.2657496273475269,0.002275350114942499,0.01653726055920665
0.43,0.2789241371766604,0.0024846822263570635,0.016751260994452358
0.44,0.29201203375628837,0.0026942618008605397,0.01687405383594566
0.45,0.30501357450117944,0.002902921509356277,0.01690439871819898
0.46,0.31792902065246514,0.0031095083422861265,0.0168410366575721
0.47000000000000003,0.33176940494774676,0.003328793814514298,0.016666079335697807
0.48,0.3466584295996262,0.0035606137204656206,0.016349644633292717
0.49,0.3614308775878723,0.003784608825899872,0.015899249354442268
0.5,0.37608719281919495,0.003999032551173994,0.015312747808081605
0.51,0.39062782603508445,0.004202164510695273,0.014587958612411979
0.52,0.4059723700097284,0.004403996079829163,0.013662461284232178
0.53,0.42227779329809656,0.004601752817039106,0.01249056437412102
0.54,0.43843465200329185,0.004777874721409281,0.011129348690405421
0.55,0.4544436571804619,0.004929972818545615,0.009575355039243554
0.56,0.4704244344457986,0.005056542269457199,0.00781113192232953
0.5700000000000001,0.48804806534916884,0.005163124044928804,0.005607224007514276
0.58,0.5054884121275178,0.005230391820404336,0.0031464901887325427
0.59,0.5227465429327927,0.005255223230917877,0.00042372798022195904
0.6,0.5400395349282381,0.005233994025365172,-0.0026061035379461367
0.61,0.5583926726422285,0.005155772471375321,-0.006168950424009423
0.62,0.5765346112039914,0.0050164936425116735,-0.010060851784210399
0.63,0.5944668071624292,0.004812500422711499,-0.014288800249367616
0.64,0.6123945438495348,0.004536663525228209,-0.01891474261038549
0.65,0.6302794956574735,0.004183644126409457,-0.023948589063257707
0.66,0.6479504338174765,0.0037521357770101895,-0.02935523559178981
0.67,0.6654033089289721,0.003238810701516076,-0.03514021148969156
0.68,0.6823126915282832,0.002652591997557979,-0.041189016166490025
0.6900000000000001,0.6990211907135018,0.0019811724601135937,-0.04761727171922015
0.7000000000000001,0.7155304125877967,0.0012215109552423601,-0.054431740464080475
0.71,0.7316703331350953,0.0003801475054237649,-0.06156062843815381
0.72,0.7473823000153407,-0.0005386859942213677,-0.06896534338850889
0.73,0.7629095796746684,-0.0015494356408136721,-0.07675482748869564
0.74,0.7782537267984838,-0.0026546060342390954,-0.08493441109181131
0.75,0.7930588918368234,-0.0038269871798569904,-0.09330115074188505
0.76,0.8075592460064809,-0.005081835711955071,-0.1019668509137382
0.77,0.8218925984402535,-0.006431532483815965,-0.11101012172516313
0.78,0.8360604110654707,-0.0078780801591948,-0.12043419408743913
0.79,0.8495264357755113,-0.009361888160807796,-0.12985590047236417
0.8,0.862789298065513,-0.010932191894374561,-0.13959420045712512
0.81,0.8759043555922846,-0.01259632514340829,-0.14968728150009325
0.8200000000000001,0.888872934189215,-0.014355830128695488,-0.16013582475928786
0.8300000000000001,0.9011389795916077,-0.016129027038933885,-0.17046027079692685
0.84,0.9132280074122824,-0.017984876947276567,-0.18106848590031444
0.85,0.9251876370026337,-0.01993109419654322,-0.19199750872009141
0.86,0.9370190467669177,-0.021968839460449446,-0.2032454169105464
0.87,0.9483583070766013,-0.024031007765649762,-0.21444215538549535
0.88,0.9594526085941556,-0.026156154549881974,-0.22580031250861538
0.89,0.9704325250692045,-0.028368135406722172,-0.23744178921121545
0.9,0.9812991158947985,-0.030667828662047883,-0.24936220765591333
0.91,0.9919170206720576,-0.033025065536848176,-0.26139926841212047
0.92,1.0021979912000862,-0.035415035243929645,-0.2734260344456353
0.93,1.0123762306081923,-0.037889033728246084,-0.2856967945279146
0.9400000000000001,1.0224527122060345,-0.040447733055910366,-0.298204896394548
0.9500000000000001,1.0324284137451654,-0.04309177667661117,-0.31094299010267823
0.96,1.0420874666539215,-0.04576060806598282,-0.323614715305385
0.97,1.0516133206875091,-0.04850084610544934,-0.33643778851670114
0.98,1.0610463363150227,-0.05132368708797134,-0.349454571529032
0.99,1.0703874319900555,-0.05422962330214548,-0.36265573562966885
1.0,1.0796050989757362,-0.05720844263787089,-0.375983929203823
1.01,1.088606728663045,-0.060227426854459726,-0.3892858643538295
1.02,1.0975222722827482,-0.06332791307941295,-0.4027356010486106
1.03,1.1063526136746569,-0.0665102760243077,-0.41632213441070687
1.04,1.1150986395412072,-0.0697748679941646,-0.4300339921337984
1.05,1.123701782398734,-0.07309865239385842,-0.44376356437550474
1.06,1.1321584360376662,-0.07647771888152036,-0.45748648477724296
1.07,1.1405357849540676,-0.07993753619279155,-0.47129559455192427
1.08,1.1488346877839357,-0.08347835798954986,-0.48517850401458623
1.09,1.1570560054229462,-0.08710041761460134,-0.49912258133258275
1.1,1.2033131904904544,-0.10975165527759112,-0.580647511993175
1.11,1.2111503432543889,-0.11399789212549473,-0.5948834507067943
1.12,1.2189144667456446,-0.11832912481234024,-0.6090778148749293
1.1300000000000001,1.2266064801201042,-0.12274541718181109,-0.6232174492080798
1.1400000000000001,1.2342273040235712,-0.12724681314125588,-0.6372894738732756
1.1500000000000001,1.241908093078652,-0.1319135689188145,-0.651523023876668
1.16,1.2495231324280809,-0.13667223618080854,-0.6656719424319855
