Time,X,Y,Angle
0.0,0.0,-0.0,-6.123233995736766e-17
0.01,0.0032817291099553553,8.490468531320567e-07,0.0005197477403358161
0.02,0.006554275829559211,3.4075473486279447e-06,0.0010490563564291228
0.03,0.009817680829075,7.692433175409347e-06,0.0015879574939229619
0.04,0.013071984573054266,1.3720492279418487e-05,0.00213648224973981
0.05,0.016317227320826792,2.1508369543606e-05,0.0026946611647601826
0.06,0.01955344912699067,3.107256746791873e-05,0.0032625242165641426
0.07,0.022780689841902426,4.242944684928764e-05,0.0038401008122386257
0.08,0.025998989112167088,5.5595227461615534e-05,0.004427419781253601
0.09,0.029208386381128274,7.058598873576511e-05,0.005024509368410039
0.1,0.032408920889358366,8.741767043954656e-05,0.005631397226862749
0.11,0.03560063167514853,0.00010610607335770556,0.006248110411221099
0.12,0.03878355757499883,0.00012666685997191114,0.006874675370730706
0.13,0.04195773722410832,0.00014911555514074336,0.00751111794253913
0.14,0.045123209056865204,0.00017346754677968152,0.008157463345048657
0.15,0.048280011307336834,0.00019973808654109127,0.008813736171359287
0.16,0.05142818200975989,0.00022794229049421334,0.009479960382804983
0.17,0.054567758999030457,0.000258095139805151,0.010156159302586287
0.18,0.05769877991119405,0.0002902114814168574,0.010842355609502462
0.19,0.06082128218393584,0.00032430602872912456,0.01153857133178617
0.2,0.06393530305707065,0.00036039336227857,0.012244827841043927
0.21,0.06704087957303315,0.0003984879304186252,0.012961145846305285
0.22,0.07357591912339398,0.0004856556318546643,0.014508042004850516
0.23,0.08136931970484383,0.0006023668298213197,0.016424100297132496
0.24,0.08910973541232262,0.000732495505903953,0.018405533464155445
0.25,0.09679774674823494,0.0008762616618515826,0.02045259620269678
0.26,0.10443392623774778,0.001033880090786046,0.022565513783632418
0.27,0.11201883848019377,0.0012055604485220598,0.024744481574366532
0.28,0.1195530402004751,0.0013915073248872824,0.026989664600541446
0.29,0.12703708030046662,0.001591920315042371,0.029301197148996778
0.3,0.13536256637315186,0.0018338652168995758,0.031969743627957216
0.31,0.14537776042625242,0.002152386557496872,0.03531839050104987
0.32,0.1553037559740262,0.0024988277945655734,0.038789944458269776
0.33,0.16514184032151474,0.002873633653905609,0.042384373278012706
0.34,0.1748932751300945,0.003277233255096964,0.04610153521602671
0.35000000000000003,0.18455929665556356,0.0037100404418329365,0.04994117873964502
0.36,0.19450059064273167,0.004190464923235233,0.05405462959644527
0.37,0.20620632255489946,0.004803862096953412,0.059116660091034084
0.38,0.21778788459729365,0.005463638926739737,0.06436277363277305
0.39,0.22924739554534243,0.006170454445762735,0.06979160315283606
0.4,0.24058691830590462,0.0069249364839903795,0.0754015384967254
0.41000000000000003,0.25212206987305286,0.007750940256561562,0.08135596215015525
0.42,0.26519204244069716,0.008761169270580517,0.08841050945997572
0.43,0.2781040890394417,0.00984009697868907,0.09570716765672896
0.44,0.2908612047184947,0.010988548897069985,0.10324173614226267
0.45,0.3034662838982421,0.012207300201374307,0.11100963911789027
0.46,0.3170728134999581,0.013620638673613081,0.11976089849879364
0.47000000000000003,0.3306151204143016,0.015132490243043565,0.12885395479459877
0.48,0.3439832131746636,0.016732346964081997,0.1382100173251221
0.49,0.3571872844741196,0.01842190011771961,0.14782641591931228
0.5,0.3703333479535914,0.0202165385199209,0.1577749602403696
0.51,0.38331181471337294,0.022103002376888104,0.16796667956406244
0.52,0.39612568634012335,0.02408192948501746,0.1783929446040719
0.53,0.4086937451269402,0.026139741376182066,0.18897308347653022
0.54,0.4208410374234215,0.02824293180023161,0.1995344313140972
0.55,0.4328404819723653,0.030435021558074007,0.21029310061716258
0.56,0.44469436549990593,0.03271643939799109,0.22124130506943135
0.5700000000000001,0.45633136839508237,0.0350723294189587,0.23230061922804698
0.58,0.4676678593686133,0.03748212895323776,0.2433730356644907
0.59,0.47887055326523875,0.039978727044707674,0.2546064592639094
0.6,0.4899412033435474,0.042562430240088725,0.2659946025430929
0.61,0.5008348730542018,0.045221897492660174,0.27748181292220087
0.62,0.5114938688898952,0.04794041018101855,0.2889942291970177
0.63,0.5220291049238681,0.05074436876856832,0.30064107360436765
0.64,0.5324419184936652,0.05363401962936884,0.3124179497219308
0.65,0.5427104016118267,0.056602769870252964,0.32429384544304923
0.66,0.5527841374641357,0.05963418849720275,0.3362018868089154
0.67,0.5627412754904667,0.06275034619386595,0.34822739861200697
0.68,0.5725828159440403,0.06595147813153436,0.3603680335828532
0.6900000000000001,0.5823015804343836,0.06923503317906303,0.37261162191060176
0.7000000000000001,0.5918508664133213,0.0725839502524517,0.3848943475438664
0.71,0.6012886451612371,0.07601744522035439,0.39728667684279384
0.72,0.6106156354648539,0.07953578428229277,0.4097882489126315
0.73,0.6198324954161769,0.08313924867807476,0.42239916486795814
0.74,0.6288947217976996,0.08680954675159952,0.4350563221801348
0.75,0.6378485947448578,0.09056454381608264,0.44782259282329795
0.76,0.6466950497727117,0.09440475703496894,0.4606999565531636
0.77,0.6554345140044667,0.09833054649721483,0.4736901293070533
0.78,0.6640348086309503,0.10232691398352028,0.48674521774081453
0.79,0.6725232127952311,0.10640587389075809,0.49990658282810824
0.8,0.6809065697791076,0.11057086789245713,0.5131866712149273
0.81,0.6891851109170133,0.11482237035850085,0.5265882866734606
0.8200000000000001,0.6973324509296503,0.11914655376127739,0.5400699505104801
0.8300000000000001,0.705362392581616,0.1235501488735454,0.5536551314265518
0.84,0.7132889937826997,0.1280410196970518,0.5673698218682461
0.85,0.7211123225826068,0.1326197871434998,0.5812172149708263
0.86,0.7288112607471676,0.13727412091361293,0.5951617322403855
0.87,0.7363832727245432,0.14200184430303575,0.6091989729798682
0.88,0.7438532370543773,0.14681852279714372,0.6233764746869297
0.89,0.7512210901071817,0.15172495201487765,0.6376969917338642
0.9,0.7584742231243724,0.15671323110731028,0.6521378183188938
0.91,0.7655865681327771,0.16176467027117666,0.6666457250561177
0.92,0.7725979163574417,0.1669072328776134,0.6813010990507036
0.93,0.7795081035206782,0.1721419126627342,0.6961053666076503
0.9400000000000001,0.7863169438024002,0.17746976228476205,0.7110594904233345
0.9500000000000001,0.7929694833660865,0.1828469145227796,0.726039073880105
0.96,0.7995213338680865,0.18831746037838168,0.7411649974016054
0.97,0.8059728593128102,0.19388308699351267,0.7564378391624698
0.98,0.8123238097226367,0.19954507026641596,0.7718561732960311
0.99,0.8185298387376184,0.2052634527329551,0.7873067045357585
1.0,0.8246177623759925,0.2110616885684568,0.8028480588717442
1.01,0.8306063353798834,0.21695846671282124,0.8185234146258321
