Time,X,Y,Angle
0.0,0.0,-0.0,-0.017088209854888643
0.01,0.0020813679323043247,-3.5542851054555035e-05,-0.01706195936168384
0.02,0.004168255712183967,-7.112603957961337e-05,-0.017036485010334685
0.03,0.006260627660224096,-0.00010675034841343017,-0.01701177886836455
0.04,0.008358448192525816,-0.00014241655773596795,-0.016987833140048782
0.05,0.010461681820604876,-0.00017812544507156202,-0.016964640163615662
0.06,0.012570293151290397,-0.00021387778529158603,-0.016942192408516125
0.07,0.014684246886623589,-0.00024967435061711707,-0.01692048247276038
0.08,0.01680350782375645,-0.00028551591062160136,-0.016899503080319483
0.09,0.0189280408548505,-0.0003214032322335197,-0.016879247078589992
0.1,0.021057810966975513,-0.0003573370797390527,-0.016859707435920007
0.11,0.0231927832420082,-0.00039331821478474644,-0.01684087723919476
0.12,0.025332922856530944,-0.0004293473963801774,-0.01682274969148018
0.13,0.027478195081730515,-0.00046542538090061904,-0.016805318109722776
0.14,0.02962856528329679,-0.0005015529220897054,-0.016788575922504254
0.15,0.03178399892132145,-0.0005377307710620979,-0.0167725166678494
0.16,0.03394446155019675,-0.0005739596763061507,-0.016757133991085728
0.17,0.03610991881851416,-0.0006102403836865757,-0.016742421642753472
0.18,0.038280336468963144,-0.0006465736364471083,-0.016728373476564563
0.19,0.040455680338229834,-0.0006829601752131713,-0.016714983447409227
0.2,0.0426359163568958,-0.0007194007379945434,-0.01670224560940895
0.21,0.0448210105493367,-0.0007558960601880217,-0.01669015411401454
0.22,0.04701092903362107,-0.0007924468745800889,-0.016678703208148033
0.23,0.049205638021408954,-0.0008290539113495772,-0.01666788723238734
0.24,0.0519930932580804,-0.0008755157713589076,-0.016655086845085414
0.25,0.05709720266637174,-0.0009605082964310443,-0.01663430322256641
0.26,0.06222607957596691,-0.001045818790251668,-0.01661677880848512
0.27,0.06737931407112616,-0.0011314560663682547,-0.01660245046387964
0.28,0.07255649888335981,-0.0012174288645353222,-0.0165912573529218
0.29,0.07775722938475035,-0.0013037458508901693,-0.01658314084656603
0.3,0.08298110358127461,-0.0013904156181286165,-0.016578044431033525
0.31,0.08822772210612556,-0.001477446685680742,-0.016575913620850622
0.32,0.09349668821303501,-0.0015648474998866248,-0.016576695876178535
0.33,0.0987876077695951,-0.0016526264341720793,-0.016580340524189014
0.34,0.10410008925058074,-0.0017407917892243972,-0.016586798684256273
0.35000000000000003,0.11072134106535053,-0.0018507391274769618,-0.01659865289966615
