Time,X,Y,Angle
0.0,0.0,-0.0,-0.0033012380808211867
0.01,0.002921767252560287,-1.0887780382663612e-05,-0.004151953989819512
0.02,0.005841081475564575,-2.4249066827761743e-05,-0.005003062584586053
0.03,0.00875794875636869,-4.0079400372241776e-05,-0.005854558136340128
0.04,0.011672375173322381,-5.837432579373622e-05,-0.006706434899227065
0.05,0.014584366795774597,-7.912939160889572e-05,-0.0075586871104436045
0.06,0.01749392968407873,-0.0001023401500717224,-0.008411308990364361
0.07,0.02040106988959791,-0.0001280021571719028,-0.009264294742669404
0.08,0.023305793454710143,-0.00015611097263314101,-0.010117638554472922
0.09,0.026208106412813712,-0.0001866621599114919,-0.010971334596452944
0.1,0.029108014788332366,-0.00021965128619369422,-0.011825377022982175
0.11,0.03200552459672055,-0.0002550739223955035,-0.012679759972259836
0.12,0.034900641844468644,-0.00029292564316002543,-0.013534477566444665
0.13,0.03779337252910836,-0.00033320202685604907,-0.014389523911788856
0.14,0.04068372263921785,-0.0003758986555763797,-0.015244893098773157
0.15,0.04357169815442694,-0.0004210111151361715,-0.016100579202242938
0.16,0.04645730504542255,-0.0004685349950712625,-0.016956576281545326
0.17,0.0493405492739538,-0.0005184658886365052,-0.01781287838066737
0.18,0.052221436792837285,-0.0005707993928041009,-0.01866947952837523
0.19,0.055099973545962445,-0.000625531108261934,-0.01952637373835439
0.2,0.05797616546829665,-0.0006826566394119031,-0.020383555009350855
0.21,0.06085001848589056,-0.0007421715943682545,-0.021241017325313378
0.22,0.06372153851588341,-0.0008040715849559166,-0.022098754655536696
0.23,0.06659073146650811,-0.0008683522267088326,-0.022956760954805706
0.24,0.0694576032370967,-0.0009350091388682915,-0.02381503016354067
0.25,0.07232215971808548,-0.0010040379443812648,-0.024673556207943387
0.26,0.07639368338958007,-0.0011063268340274592,-0.02589544122231049
0.27,0.08341170532346184,-0.0012941569596698877,-0.028006015112270667
0.28,0.09041593221055118,-0.0014961676926168335,-0.030117958428289078
0.29,0.09740645046375344,-0.0017122945378507863,-0.03223117983650514
0.3,0.10438334617381367,-0.001942473134714712,-0.034345587531293804
0.31,0.11134670510978643,-0.002186639256763041,-0.0364610892491679
0.32,0.11829661271950523,-0.002444728811612664,-0.03857759228287365
0.33,0.1252331541300524,-0.0027166778407939334,-0.04069500349567396
0.34,0.13215641414822918,-0.0030024225196016597,-0.04281322933581519
0.35000000000000003,0.13906647726102464,-0.0033018991569460964,-0.04493217585117152
0.36,0.1459634276360864,-0.003615044195203954,-0.0470517487040625
0.37,0.1546675084267112,-0.00403056180898681,-0.04973316980445654
0.38,0.16374154329521534,-0.004487909702934038,-0.052536064602359885
0.39,0.17279319479010383,-0.00496873807296155,-0.05533945733200672
0.4,0.18182265375217332,-0.005472901635531751,-0.05814312644254465
0.41000000000000003,0.19083011005621414,-0.006000255511694495,-0.060946849483645836
0.42,0.19981575261290588,-0.0065506552264861986,-0.06375040316954794
0.43,0.208779769370711,-0.007123956708328846,-0.06655356344376372
0.44,0.21772234731776974,-0.007720016288429039,-0.06935610554441392
0.45,0.22826489685116053,-0.008453697565100839,-0.0726675465179632
0.46,0.2389512822217257,-0.00923162240586799,-0.07603203364264369
0.47000000000000003,0.24960762241119439,-0.010041702504906524,-0.07939452430915156
0.48,0.26023423430527765,-0.01088369180147897,-0.082754624626942
0.49,0.2708314328105566,-0.0117573450672011,-0.08611194001541349
0.5,0.2813995308592258,-0.012662417904537307,-0.08946607537493607
0.51,0.2924253177545363,-0.013642693785213909,-0.09297141867803534
0.52,0.30449155446981535,-0.014757615193059485,-0.09681389983078703
0.53,0.3165207168171047,-0.015912947847407096,-0.10065052103177788
0.54,0.32851326600367653,-0.017108326989631873,-0.10448068355115024
0.55,0.34046965984739336,-0.018343389291983942,-0.10830378936054745
0.56,0.35239035278618075,-0.01961777285458367,-0.11211924147824347
0.5700000000000001,0.36507487958325746,-0.021020946090684084,-0.11618250172870603
0.58,0.37831693034443187,-0.022537597851956557,-0.12042709445263149
0.59,0.3915161523390185,-0.024101954200244625,-0.12465976143501055
0.6,0.404673160415865,-0.025713518068540588,-0.12887968038126202
0.61,0.41778856422507443,-0.027371794594323925,-0.13308603344645215
0.62,0.431419991811243,-0.02915004825188819,-0.13745656062417044
0.63,0.4457242727354563,-0.031075954016381527,-0.14204012466804555
0.64,0.45998068326337826,-0.033056297310316125,-0.14660428811535697
0.65,0.4741900013346515,-0.03509043561611435,-0.1511480018970134
0.66,0.48835299746480654,-0.037177729577771206,-0.1556702276645176
0.67,0.5033629120843072,-0.039454801264613384,-0.1604541034508399
