Time,X,Y,Angle
0.0,0.0,-0.0,-3.136708362955368
0.01,-0.003631958978797678,-2.3848641134416003e-05,-3.1333459012632883
0.02,-0.007266384249296638,-5.989959329364356e-05,-3.1299962845376728
0.03,-0.010903255369613321,-0.00010811132986923813,-3.126659524326133
0.04,-0.014542551924250703,-0.0001684423863503216,-3.123335630853809
0.05,-0.018184253524099806,-0.00024085136029066383,-3.1200246130410565
0.06,-0.02182833980644131,-0.00032529691127576485,-3.1167264785211932
0.07,-0.02547479043494713,-0.0004217377608899374,-3.1134412336583157
0.08,-0.02912358509968192,-0.0005301326926833874,-3.1101688835651635
0.09,-0.032774703517104736,-0.0006504405521392984,-3.106909432121025
0.1,-0.03642812543007056,-0.000782620246640912,-3.1036628819896763
0.11,-0.0400838306078318,-0.0009266307454386096,-3.1004292346373474
0.12,-0.043741798846039986,-0.0010824310796169942,-3.0972084903507
0.13,-0.04740200996674721,-0.001249980342061976,-3.0940006482548146
0.14,-0.05106444381840787,-0.001429237687427848,-3.090805706331178
0.15,-0.05472908027588,-0.001620162332104375,-3.0876236614356594
0.16,-0.058395899240427054,-0.0018227135541838697,-3.084454509316472
0.17,-0.06206488063971936,-0.002036850693428279,-3.0812982446321087
0.18,-0.06573600442783566,-0.0022625331512362624,-3.078154860969249
0.19,-0.06940925058526488,-0.0024997203906102798,-3.075024350860625
0.2,-0.07308459911890738,-0.0027483719361236646,-3.0719067058028444
0.21,-0.07676203006207682,-0.0030084473738877142,-3.068801916274159
0.22,-0.08044152347450152,-0.0032799063515187694,-3.065709971752178
0.23,-0.08412305944232618,-0.00356270857810529,-3.062630860731514
0.24,-0.08780661807811332,-0.00385681382417495,-3.0595645707413612
0.25,-0.09444335129470695,-0.004414670949880672,-3.0540764488944143
0.26,-0.10320850946407929,-0.005206067958529283,-3.0468996757367512
0.27,-0.111984499428972,-0.006060057016920109,-3.039794777401368
0.28,-0.12077105716734776,-0.006976104768060022,-3.0327615044288603
0.29,-0.12956791949825083,-0.007953679801082515,-3.0257995813019702
0.3,-0.13837482408192536,-0.0089922526487598,-3.018908707696647
0.31,-0.1471915094199343,-0.0100912957850149,-3.012088559710393
0.32,-0.15601771485527727,-0.011250283622433747,-3.005338791066445
0.33,-0.16485318057250975,-0.012468692509777286,-2.9986590342925226
0.34,-0.1736976475978616,-0.01374600072949362,-2.9920489018730376
0.35000000000000003,-0.1833081014781639,-0.01519856623032774,-2.9849520134348446
0.36,-0.1946876215701637,-0.017004459296211236,-2.9766627663067946
0.37,-0.2060805503334513,-0.018904560735856935,-2.968485906555923
0.38,-0.21748634778207995,-0.02089778491720563,-2.960420451677276
0.39,-0.22890447621858892,-0.022983051423438657,-2.952465380940571
0.4,-0.24033440023441574,-0.025159285044300036,-2.9446196387164023
0.41000000000000003,-0.25177558671031114,-0.027425415767418866,-2.936882137665954
0.42,-0.26322750481675106,-0.029780378769631514,-2.9292517617942626
0.43,-0.27525973058962405,-0.03234682828644259,-2.9213560335254254
0.44,-0.2886772396043192,-0.03531849843364389,-2.9126953427412703
0.45,-0.3021071103142877,-0.038407023137824056,-2.9041760309066897
0.46,-0.31554850943834456,-0.04161073479904672,-2.895796166487771
0.47000000000000003,-0.3290006079825449,-0.044927975436634016,-2.8875537908110718
0.48,-0.3424625812410877,-0.04835709667018342,-2.879446922891453
0.49,-0.3559336087972217,-0.0518964597005844,-2.8714735639511293
0.5,-0.3701386132324638,-0.05574383627970164,-2.8632133039232617
0.51,-0.38525380886277694,-0.059965522309131304,-2.8545865554923804
0.52,-0.4003771409178029,-0.06431921035671442,-2.8461194263599388
0.53,-0.4155074802389478,-0.06880265062294834,-2.8378090584348126
0.54,-0.43064370444056305,-0.0734136082629565,-2.8296525958542342
0.55,-0.4457846979115437,-0.07814986335293125,-2.82164718995505
0.56,-0.461408707948354,-0.08316498812855994,-2.8135437225615445
0.5700000000000001,-0.4779826970853344,-0.08862459081037968,-2.805117983354919
0.58,-0.4945582736034094,-0.09422601157812224,-2.7968625469464716
0.59,-0.5111340131106555,-0.09996642342790928,-2.7887737789181197
0.6,-0.5277085009375925,-0.10584302049230543,-2.7808480827760267
0.61,-0.5442803321396921,-0.11185301798768832,-2.77308190399637
0.62,-0.5617866022313844,-0.11834540103205318,-2.7650451810099415
0.63,-0.5795961084239224,-0.12509900002940075,-2.75704096257937
0.64,-0.5973975272730144,-0.13199692909533442,-2.74920868648695
0.65,-0.6151891622216668,-0.13903583403148295,-2.7415441914671166
0.66,-0.6329693297341461,-0.1462123884653969,-2.734043390683768
0.67,-0.6513212372688241,-0.1537663107661154,-2.7264631797421344
0.68,-0.6701179656274682,-0.16165512729147782,-2.718864755968008
0.6900000000000001,-0.6888960921498682,-0.16968694990429145,-2.7114362595240977
0.7000000000000001,-0.7076536817364438,-0.17785796441376656,-2.7041732230944757
0.71,-0.7263888156816345,-0.18616439112253783,-2.6970712810552846
0.72,-0.7457293951871614,-0.19488896002657244,-2.6898949129420884
0.73,-0.7653728217309009,-0.20390325577738697,-2.682762638408256
0.74,-0.7849849950433218,-0.2130545940699974,-2.675794269698119
0.75,-0.8045637634010525,-0.22233874533769088,-2.668985217291098
0.76,-0.8241069951452719,-0.23175152153426554,-2.662331013367606
0.77,-0.8445972889575512,-0.24177398695677235,-2.65550255247372
0.78,-0.8650525523243119,-0.2519335469782552,-2.64883240459315
0.79,-0.8854614004687483,-0.2622211279226491,-2.6423188312597405
0.8,-0.9058214549039493,-0.2726320651235205,-2.635957206988949
0.81,-0.926695296284886,-0.2834566955806586,-2.6295720199866692
0.8200000000000001,-0.9479677393760363,-0.2946427857629109,-2.6232030455314534
0.8300000000000001,-0.9691784430552511,-0.3059494729456471,-2.6169869305543187
0.84,-0.9903247677444091,-0.31737158742998545,-2.6109189389080236
0.85,-1.0117460281927264,-0.32909227812520675,-2.6048993849221818
0.86,-1.0337934818136527,-0.3413108648019695,-2.598833309674482
0.87,-1.0557613117750235,-0.35363954979017953,-2.5929154082197208
0.88,-1.0776466078823093,-0.3660726378621146,-2.587140879551158
0.89,-1.099765790112395,-0.3787891357708305,-2.581423379178103
0.9,-1.1225278004554762,-0.39203081225717734,-2.57566011002801
0.91,-1.1451895165204897,-0.4053685830130236,-2.5700393694095505
0.92,-1.1677477545580064,-0.4187962175894642,-2.5645563340200783
0.93,-1.1906909622216189,-0.4326050340622244,-2.5590903737105233
0.9400000000000001,-1.2140866770105248,-0.4468417859619782,-2.5536274264447174
0.9500000000000001,-1.237358451330762,-0.46115672670014207,-2.548300416174212
0.96,-1.260502833700625,-0.4755430950077307,-2.5431045342507144
0.97,-1.28436030368414,-0.4905268772107152,-2.5378510469150317
0.98,-1.3082864082678238,-0.5057087718352694,-2.532682971061246
0.99,-1.3320618205092478,-0.5209467158325395,-2.527643301328679
1.0,-1.355991642376838,-0.5364342533736074,-2.522663587622949
1.01,-1.3804971291937171,-0.5524489280118746,-2.5176565544523313
1.02,-1.4048260194656943,-0.5685009191263865,-2.5127743214887377
1.03,-1.4289743155340824,-0.5845823522930396,-2.5080120130147034
1.04,-1.453415616002106,-0.6010078277012932,-2.503273095930887
1.05,-1.477691362202485,-0.6174685989273682,-2.4986434638676958
1.06,-1.5017665457446585,-0.633935990051886,-2.4941245035419324
1.07,-1.5255252948505484,-0.6503246715015485,-2.489732238752505
